ReleaseID,File Name,Size,LOCAdded,AvgLOCAdded,MaxLOCAdded,Churn,AvgChurn,MaxChurn,Buggy
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,163,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,124,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1044,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,57,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,75,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,7,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,5,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,423,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,45,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,37,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,26,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,5,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,47,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,614,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,44,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,13,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,18,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,36,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,35,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,113,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,158,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,53,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,18,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,40,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,45,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,100,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,53,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,69,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,54,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,20,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,47,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,61,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,308,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,33,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,703,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,51,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,101,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,159,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,114,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,12,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,26,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,213,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,125,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,95,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,29,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,313,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,22,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,11,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,39,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,269,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,298,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,86,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,18,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,81,0,0.0,0,0,0.0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,95,0,0.0,0,0,0.0,0,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,189,15,15.0,15,3,3.0,3,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,254,0,0.0,0,0,0.0,0,YES
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,435,0,0.0,0,0,0.0,0,YES
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,104,0,0.0,0,0,0.0,0,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,326,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1053,29,5.8,10,24,4.8,15,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,31,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,24,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,137,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,8,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1248,74,37.0,41,404,202.0,401,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,30,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,137,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,27,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,64,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,8,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,45,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,241,15,7.5,15,29,14.5,26,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,57,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,60,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,654,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,279,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,11,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,319,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,360,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,12,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,507,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,12,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,45,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,395,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,480,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,251,5,5.0,5,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,690,27,13.5,18,68,34.0,57,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,204,44,22.0,32,64,32.0,53,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,8,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,25,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,7,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,139,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,15,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,38,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,62,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,28,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,246,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,200,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,34,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,61,10,10.0,10,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,106,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,33,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,21,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,67,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,139,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,9,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,142,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,145,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,47,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,329,0,0.0,0,12,12.0,12,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,528,52,26.0,47,61,30.5,61,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,524,57,19.0,55,12,4.0,7,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,22,0,0.0,0,2,2.0,2,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,259,32,16.0,31,6,3.0,5,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,7,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,38,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,71,17,17.0,17,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,151,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,25,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,24,8,8.0,8,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,213,11,5.5,10,5,2.5,3,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,94,2,2.0,2,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,46,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,51,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,92,5,5.0,5,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,302,19,9.5,16,1,0.5,1,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,836,43,10.75,23,131,32.75,82,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,417,35,35.0,35,2,2.0,2,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,153,2,2.0,2,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,147,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,69,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,157,2,1.0,2,5,2.5,4,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,357,37,18.5,19,7,3.5,7,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,487,31,31.0,31,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,103,1,1.0,1,6,6.0,6,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,140,3,3.0,3,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,83,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,61,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,83,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,117,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,206,5,5.0,5,87,87.0,87,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,13,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,589,31,5.166666666666667,15,210,35.0,83,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,7,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,54,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,377,5,5.0,5,8,8.0,8,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,209,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,127,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,69,1,1.0,1,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,350,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,70,1,1.0,1,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,159,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,67,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,163,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,41,0,0.0,0,10,10.0,10,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,664,4,4.0,4,115,115.0,115,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,575,1,0.5,1,65,32.5,55,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,49,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,57,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,78,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,358,1,1.0,1,37,37.0,37,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,177,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,21,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,21,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,5,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,41,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,17,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,16,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,26,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,33,0,0.0,0,21,21.0,21,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,30,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,108,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,5,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,126,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,66,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,67,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,88,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,8,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,12,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,27,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,623,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,20,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,114,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,162,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,12,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,172,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,330,147,49.0,82,53,17.666666666666668,52,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,175,1,1.0,1,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,172,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,253,0,0.0,0,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,68,1,1.0,1,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,291,4,2.0,2,0,0.0,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,312,10,5.0,10,4,2.0,3,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,62,3,3.0,3,2,2.0,2,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,18,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,82,2,2.0,2,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3995,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,62,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,757,128,32.0,107,60,15.0,32,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,8,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,13,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,27,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,87,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,497,118,16.857142857142858,43,59,8.428571428571429,30,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,269,1,0.5,1,33,16.5,28,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,237,6,1.5,3,13,3.25,7,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,103,5,5.0,5,1,1.0,1,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,26,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,48,0,0.0,0,4,4.0,4,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,324,9,4.5,8,47,23.5,47,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,114,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,95,0,0.0,0,0,0.0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,44,12,12.0,12,4,4.0,4,NO
