DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,5,82.09231805929919,NaiveBayes,GreedyStepwise_ForwardSearch,None,0.5483870967741935,0.16831683168316833,0.7805520676807806,0.22289525116743997,17.0,14.0,948.0,84.0
OPENJPA,5,82.09231805929919,IBk,GreedyStepwise_ForwardSearch,None,0.3181818181818182,0.06930693069306931,0.7325909306107325,0.08264122560468709,7.0,15.0,947.0,94.0
OPENJPA,5,82.09231805929919,RandomForest,GreedyStepwise_BackwardsSearch,None,0.4166666666666667,0.04950495049504951,0.6584621559869085,0.06972258804537146,5.0,7.0,955.0,96.0
OPENJPA,5,82.09231805929919,NaiveBayes,GreedyStepwise_BackwardsSearch,None,0.5263157894736842,0.19801980198019803,0.8039356950248039,0.24874179938749716,20.0,18.0,944.0,81.0
OPENJPA,5,82.09231805929919,IBk,GreedyStepwise_BackwardsSearch,None,0.3333333333333333,0.06930693069306931,0.735050740001235,0.08481872389273303,7.0,14.0,948.0,94.0
OPENJPA,5,82.09231805929919,RandomForest,None,OverSampling,0.16161616161616163,0.15841584158415842,0.6924414894711924,0.07278221409954166,16.0,83.0,879.0,85.0
OPENJPA,5,82.09231805929919,NaiveBayes,None,OverSampling,0.47619047619047616,0.09900990099009901,0.8006525184743006,0.1356621281209142,10.0,11.0,951.0,91.0
OPENJPA,5,82.09231805929919,IBk,None,OverSampling,0.14606741573033707,0.12871287128712872,0.7348963586587349,0.05250228270794385,13.0,76.0,886.0,88.0
OPENJPA,5,82.09231805929919,RandomForest,None,UnderSampling,0.18092105263157895,0.5445544554455446,0.719092855231469,0.1504225062109362,55.0,249.0,713.0,46.0
OPENJPA,5,82.09231805929919,NaiveBayes,None,UnderSampling,0.43902439024390244,0.1782178217821782,0.7927121714250427,0.21018617170414464,18.0,23.0,939.0,83.0
OPENJPA,5,82.09231805929919,IBk,None,UnderSampling,0.1402116402116402,0.5247524752475248,0.6578857989749078,0.08391921833737269,53.0,325.0,637.0,48.0
OPENJPA,5,82.09231805929919,RandomForest,GreedyStepwise_ForwardSearch,OverSampling,0.17757009345794392,0.18811881188118812,0.6825559375064325,0.09414005714572132,19.0,88.0,874.0,82.0
OPENJPA,5,82.09231805929919,NaiveBayes,GreedyStepwise_ForwardSearch,OverSampling,0.45901639344262296,0.27722772277227725,0.7805520676807806,0.29525155737910014,28.0,33.0,929.0,73.0
OPENJPA,5,82.09231805929919,IBk,GreedyStepwise_ForwardSearch,OverSampling,0.11578947368421053,0.10891089108910891,0.7325857845659826,0.022182514088751208,11.0,84.0,878.0,90.0
OPENJPA,5,82.09231805929919,RandomForest,GreedyStepwise_ForwardSearch,UnderSampling,0.22761194029850745,0.6039603960396039,0.745044358905745,0.2234473294273182,61.0,207.0,755.0,40.0
OPENJPA,5,82.09231805929919,NaiveBayes,GreedyStepwise_ForwardSearch,UnderSampling,0.4175824175824176,0.37623762376237624,0.7683868178917684,0.33603282466588447,38.0,53.0,909.0,63.0
OPENJPA,5,82.09231805929919,IBk,GreedyStepwise_ForwardSearch,UnderSampling,0.16080402010050251,0.6336633663366337,0.7024042321072024,0.12369539664163948,64.0,334.0,628.0,37.0
OPENJPA,5,82.09231805929919,RandomForest,GreedyStepwise_BackwardsSearch,OverSampling,0.15384615384615385,0.15841584158415842,0.6926318931269426,0.06606164331384849,16.0,88.0,874.0,85.0
OPENJPA,5,82.09231805929919,NaiveBayes,GreedyStepwise_BackwardsSearch,OverSampling,0.5689655172413793,0.32673267326732675,0.8039356950248039,0.3715297423411169,33.0,25.0,937.0,68.0
