DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,10,89.60279353993889,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.5478260869565217,0.13263157894736843,0.6622026507875528,0.18832031020504095,63.0,52.0,5428.0,412.0
OPENJPA,11,90.21816177049696,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.2523961661341853,0.16631578947368422,0.6557995686688386,0.14878386816734945,79.0,234.0,5501.0,396.0
OPENJPA,12,90.75768406004289,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.5029239766081871,0.17373737373737375,0.7236663113547536,0.2279010733971564,86.0,85.0,5885.0,409.0
OPENJPA,13,91.41400940930475,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.42391304347826086,0.18571428571428572,0.7202084785133566,0.22821811774330522,78.0,106.0,6044.0,342.0
OPENJPA,14,92.16501053899428,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.5517241379310345,0.1839080459770115,0.6255744286011854,0.25081236717625266,80.0,65.0,6005.0,355.0
OPENJPA,15,92.72392226937681,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.52,0.08863636363636364,0.6000755705200149,0.13442984289612386,39.0,36.0,6039.0,401.0
OPENJPA,16,93.20772393691772,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.3722627737226277,0.17,0.6530749665327978,0.21065460553042925,51.0,86.0,6139.0,249.0
OPENJPA,17,93.6397309679306,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.6354166666666666,0.11619047619047619,0.6278207936507937,0.17595808894709833,61.0,35.0,5965.0,464.0
OPENJPA,1,49.44297082228117,weka.classifiers.lazy.IBk,Greedy backward search,None,0.0,0.0,0.5016671594479241,0.0,0.0,0.0,5346.0,372.0
OPENJPA,2,66.4200140944327,weka.classifiers.lazy.IBk,Greedy backward search,None,0.0,0.0,0.4994854507363966,0.0,0.0,0.0,5286.0,432.0
