@relation OPENJPA_10_TrainingSet.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
59,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
108,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
87,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
74,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
98,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
56,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
58,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
42,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
76,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
678,17,8.5,13,14,7.0,10,31,15.5,23,3,1.5,3,2,0,2,NO
350,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
141,26,13.0,13,19,9.5,10,45,22.5,23,7,3.5,4,2,0,2,NO
147,17,8.5,13,20,10.0,10,37,18.5,23,9,4.5,6,2,0,2,NO
50,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
187,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
96,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
116,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
48,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
197,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
123,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
90,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
230,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
235,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
132,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
56,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
77,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
95,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
111,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
114,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
41,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
175,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
149,19,9.5,13,14,7.0,10,33,16.5,23,5,2.5,3,2,0,2,NO
65,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
33,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
167,14,14.0,14,11,11.0,11,25,25.0,25,3,3.0,3,1,0,1,NO
30,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
584,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
59,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
270,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
703,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
261,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
95,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
300,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
262,16,8.0,13,10,5.0,10,26,13.0,23,6,3.0,3,2,0,2,YES
628,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
257,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
54,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
208,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
136,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
53,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
201,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
145,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
52,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
50,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
56,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
198,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
99,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
332,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
224,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
70,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
50,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
141,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
173,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
50,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
848,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
941,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
110,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
503,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
44,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
1060,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
132,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
203,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
385,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
951,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
360,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
159,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
97,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
282,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
48,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
201,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
856,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
558,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
346,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
151,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
40,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
278,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
80,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
46,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
137,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
134,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
1338,54,9.0,27,43,7.166666666666667,18,97,16.166666666666668,33,39,6.5,21,6,1,4,YES
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
50,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
45,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
31,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
46,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
42,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
52,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
45,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
49,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
32,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
46,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
74,84,42.0,71,10,5.0,10,94,47.0,71,74,37.0,71,2,0,2,NO
138,57,14.25,36,36,9.0,24,93,23.25,36,57,14.25,36,4,0,2,NO
117,30,7.5,13,18,4.5,10,48,12.0,23,12,3.0,9,4,0,2,NO
100,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
46,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
90,14,7.0,13,10,5.0,10,24,12.0,23,4,2.0,3,2,0,2,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
31,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
48,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
196,77,11.0,24,46,6.571428571428571,18,123,17.571428571428573,27,63,9.0,21,7,1,4,NO
70,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
44,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
51,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
54,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
919,95,19.0,58,33,6.6,17,128,25.6,60,86,17.2,56,5,0,5,YES
702,35,11.666666666666666,21,15,5.0,10,50,16.666666666666668,25,20,6.666666666666667,17,3,0,3,YES
50,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
47,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
1629,35,7.0,13,24,4.8,10,59,11.8,23,11,2.2,5,5,0,4,YES
116,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
41,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
40,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
40,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
110,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
326,27,6.75,13,20,5.0,10,47,11.75,23,7,1.75,3,4,2,3,NO
64,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
1130,1352,169.0,1109,1224,153.0,1108,2576,322.0,2217,128,16.0,106,8,3,4,NO
110,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
77,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
114,21,7.0,13,14,4.666666666666667,10,35,11.666666666666666,23,7,2.3333333333333335,4,3,0,2,NO
40,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
44,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
55,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
282,14,7.0,13,11,5.5,10,25,12.5,23,3,1.5,3,2,0,2,NO
256,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
61,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
83,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
116,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
37,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
106,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
81,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
110,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
110,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
948,31,15.5,18,10,5.0,10,41,20.5,23,21,10.5,18,2,0,1,NO
109,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
475,33,16.5,20,11,5.5,10,44,22.0,23,22,11.0,19,2,0,2,NO
216,15,7.5,13,11,5.5,10,26,13.0,23,4,2.0,3,2,0,2,NO
110,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
109,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
259,25,6.25,13,12,3.0,10,37,9.25,23,13,3.25,10,4,1,2,YES
112,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
304,17,5.666666666666667,13,13,4.333333333333333,10,30,10.0,23,4,1.3333333333333333,3,3,0,3,NO
457,67,16.75,33,18,4.5,10,85,21.25,33,49,12.25,33,4,1,3,NO
535,35,17.5,22,14,7.0,10,49,24.5,26,21,10.5,18,2,0,2,YES
156,32,10.666666666666666,13,19,6.333333333333333,10,51,17.0,23,13,4.333333333333333,10,3,0,3,NO
44,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
468,22,7.333333333333333,13,24,8.0,12,46,15.333333333333334,23,8,2.6666666666666665,5,3,0,2,YES
48,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
50,16,8.0,13,11,5.5,10,27,13.5,23,5,2.5,3,2,1,2,NO
52,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
556,161,14.636363636363637,25,115,10.454545454545455,22,276,25.09090909090909,47,82,7.454545454545454,22,11,2,5,YES
63,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
100,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
38,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
100,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
104,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
153,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
116,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
39,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
30,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
1681,86,8.6,19,39,3.9,10,125,12.5,29,47,4.7,9,10,2,6,YES
1448,65,32.5,52,22,11.0,12,87,43.5,64,43,21.5,40,2,0,2,NO
387,15,7.5,13,11,5.5,10,26,13.0,23,4,2.0,3,2,1,2,NO
73,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
657,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
159,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
287,13,13.0,13,10,10.0,10,23,23.0,23,3,3.0,3,1,0,1,NO
76,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
196,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
170,5,5.0,5,5,5.0,5,10,10.0,10,0,0.0,0,1,0,1,NO
120,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
103,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
96,99,33.0,97,3,1.0,2,102,34.0,97,98,32.666666666666664,97,3,0,3,NO
218,6,3.0,5,2,1.0,1,8,4.0,6,4,2.0,4,2,0,2,YES
312,59,19.666666666666668,36,8,2.6666666666666665,5,67,22.333333333333332,36,51,17.0,36,3,0,2,NO
150,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
605,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
886,5,2.5,3,2,1.0,1,7,3.5,4,3,1.5,2,2,0,2,YES
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
162,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
68,8,4.0,6,3,1.5,2,11,5.5,7,5,2.5,5,2,0,2,NO
138,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
218,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
369,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
262,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
546,615,307.5,419,69,34.5,69,684,342.0,419,546,273.0,419,2,0,2,NO
263,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
129,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
172,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
348,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
97,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1387,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
653,7,7.0,7,3,3.0,3,10,10.0,10,4,4.0,4,1,1,1,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
458,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
371,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
221,154,77.0,144,154,77.0,144,308,154.0,154,268,134.0,134,2,0,2,NO
460,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
171,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
127,6,2.0,4,6,2.0,4,12,4.0,8,0,0.0,0,3,0,2,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
131,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
318,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
159,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
657,21,21.0,21,2,2.0,2,23,23.0,23,19,19.0,19,1,0,1,YES
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
203,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,4,4.0,4,0,0.0,0,4,4.0,4,4,4.0,4,1,0,1,NO
166,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
197,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
73,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
131,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
94,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
148,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
193,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
109,5,5.0,5,3,3.0,3,8,8.0,8,2,2.0,2,1,0,1,NO
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
220,22,5.5,11,8,2.0,4,30,7.5,11,14,3.5,11,4,0,3,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
207,11,5.5,9,2,1.0,2,13,6.5,9,9,4.5,9,2,0,1,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
224,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
119,15,7.5,13,2,1.0,2,17,8.5,13,13,6.5,13,2,0,1,NO
113,14,7.0,12,2,1.0,2,16,8.0,12,12,6.0,12,2,0,1,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
175,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
224,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
144,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
167,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
399,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
104,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,1,1,NO
155,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
145,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
79,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
103,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
