@relation OPENJPA_1_TrainingSet.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
38,75,18.75,38,37,9.25,34,112,28.0,72,38,9.5,34,4,0,1,NO
59,128,32.0,64,69,17.25,58,197,49.25,122,69,17.25,58,4,0,1,NO
63,136,27.2,66,72,14.4,61,208,41.6,127,68,13.6,61,5,0,2,NO
61,135,27.0,69,74,14.8,63,209,41.8,132,77,15.4,63,5,0,2,NO
37,72,18.0,37,35,8.75,33,107,26.75,70,37,9.25,33,4,0,1,NO
65,138,27.6,66,73,14.6,62,211,42.2,128,67,13.4,62,5,0,2,NO
38,77,19.25,39,38,9.5,35,115,28.75,74,39,9.75,35,4,0,1,NO
62,120,30.0,62,58,14.5,55,178,44.5,117,62,15.5,55,4,0,1,NO
39,92,18.4,47,53,10.6,43,145,29.0,90,55,11.0,43,5,0,2,NO
54,120,24.0,57,66,13.2,53,186,37.2,110,60,12.0,53,5,0,2,NO
55,119,23.8,57,64,12.8,53,183,36.6,110,59,11.8,53,5,0,2,NO
78,166,33.2,83,87,17.4,73,253,50.6,156,87,17.4,73,5,0,2,NO
66,142,28.4,68,76,15.2,64,218,43.6,132,70,14.0,64,5,0,2,NO
65,148,24.666666666666668,74,82,13.666666666666666,69,230,38.333333333333336,143,82,13.666666666666666,69,6,0,2,NO
114,233,33.285714285714285,110,119,17.0,102,352,50.285714285714285,212,122,17.428571428571427,102,7,0,2,NO
57,107,21.4,51,50,10.0,47,157,31.4,98,57,11.4,47,5,0,2,NO
65,122,20.333333333333332,55,57,9.5,52,179,29.833333333333332,107,65,10.833333333333334,52,6,0,2,NO
53,109,21.8,52,55,11.0,48,164,32.8,100,54,10.8,48,5,0,2,NO
67,143,35.75,72,76,19.0,64,219,54.75,136,77,19.25,64,4,0,1,NO
1653,3129,347.6666666666667,1676,1475,163.88888888888889,1440,4604,511.55555555555554,3116,1698,188.66666666666666,1440,9,0,2,NO
75,149,29.8,77,74,14.8,69,223,44.6,146,79,15.8,69,5,0,1,NO
158,322,64.4,162,164,32.8,146,486,97.2,308,166,33.2,146,5,0,1,NO
31,59,14.75,31,28,7.0,27,87,21.75,58,31,7.75,27,4,0,1,NO
769,1535,307.0,775,766,153.2,740,2301,460.2,1515,781,156.2,740,5,0,1,NO
332,672,134.4,339,340,68.0,311,1012,202.4,650,346,69.2,311,5,0,1,NO
110,219,54.75,110,109,27.25,106,328,82.0,216,110,27.5,106,4,0,1,NO
2218,4434,492.6666666666667,2199,2216,246.22222222222223,2084,6650,738.8888888888889,4283,2324,258.22222222222223,2084,9,0,3,NO
117,232,58.0,117,115,28.75,113,347,86.75,230,117,29.25,113,4,0,1,NO
460,902,180.4,460,442,88.4,437,1344,268.8,897,460,92.0,437,5,0,1,NO
345,862,107.75,287,517,64.625,205,1379,172.375,404,411,51.375,189,8,0,3,NO
1866,3756,341.45454545454544,1856,1890,171.8181818181818,1762,5646,513.2727272727273,3618,1896,172.36363636363637,1762,11,0,3,NO
76,148,37.0,76,72,18.0,70,220,55.0,146,76,19.0,70,4,0,1,NO
110,214,53.5,110,104,26.0,101,318,79.5,211,110,27.5,101,4,0,1,NO
79,155,38.75,79,76,19.0,73,231,57.75,152,79,19.75,73,4,0,1,NO
425,842,210.5,425,417,104.25,411,1259,314.75,836,425,106.25,411,4,0,1,NO
252,499,124.75,253,247,61.75,238,746,186.5,491,254,63.5,238,4,0,1,NO
29,57,14.25,29,28,7.0,26,85,21.25,55,29,7.25,26,4,0,1,NO
64,131,26.2,64,67,13.4,60,198,39.6,124,64,12.8,60,5,0,1,NO
138,285,71.25,138,147,36.75,134,432,108.0,272,138,34.5,134,4,0,1,NO
31,60,15.0,31,29,7.25,27,89,22.25,58,31,7.75,27,4,0,1,NO
32,64,16.0,32,32,8.0,29,96,24.0,61,32,8.0,29,4,0,1,NO
1673,3345,371.6666666666667,1610,1672,185.77777777777777,1501,5017,557.4444444444445,3111,1735,192.77777777777777,1501,9,0,3,NO
345,697,99.57142857142857,351,352,50.285714285714285,325,1049,149.85714285714286,676,357,51.0,325,7,0,2,NO
113,224,56.0,113,111,27.75,109,335,83.75,222,113,28.25,109,4,0,1,NO
47,95,23.75,47,48,12.0,44,143,35.75,91,47,11.75,44,4,0,1,NO
97,153,76.5,122,56,28.0,56,209,104.5,122,147,73.5,122,2,0,2,NO
277,550,137.5,277,273,68.25,270,823,205.75,547,277,69.25,270,4,0,1,NO
262,524,131.0,263,262,65.5,256,786,196.5,519,264,66.0,256,4,0,1,NO
357,714,142.8,360,357,71.4,344,1071,214.2,704,363,72.6,344,5,0,1,NO
89,176,35.2,88,87,17.4,82,263,52.6,170,89,17.8,82,5,0,1,NO
300,625,156.25,300,325,81.25,296,950,237.5,596,300,75.0,296,4,0,1,NO
443,870,217.5,443,427,106.75,423,1297,324.25,866,443,110.75,423,4,0,1,NO
142,281,56.2,141,139,27.8,134,420,84.0,275,142,28.4,134,5,0,1,NO
232,482,96.4,239,249,49.8,230,731,146.2,469,245,49.0,230,5,0,1,NO
426,851,170.2,428,425,85.0,412,1276,255.2,840,430,86.0,412,5,0,1,NO
525,1040,208.0,526,515,103.0,504,1555,311.0,1030,527,105.4,504,5,0,1,NO
508,1001,200.2,513,493,98.6,479,1494,298.8,992,518,103.6,479,5,0,1,NO
104,209,52.25,104,105,26.25,99,314,78.5,203,104,26.0,99,4,0,1,NO
64,126,31.5,64,62,15.5,61,188,47.0,125,64,16.0,61,4,0,1,NO
635,1298,259.6,650,662,132.4,626,1960,392.0,1276,664,132.8,626,5,0,1,NO
36,85,17.0,42,49,9.8,38,134,26.8,80,48,9.6,38,5,0,1,NO
86,184,46.0,86,98,24.5,83,282,70.5,169,86,21.5,83,4,0,1,NO
64,126,31.5,64,62,15.5,61,188,47.0,125,64,16.0,61,4,0,1,NO
42,86,21.5,43,44,11.0,39,130,32.5,82,44,11.0,39,4,0,1,NO
59,114,28.5,59,55,13.75,53,169,42.25,112,59,14.75,53,4,0,1,NO
38,75,18.75,38,37,9.25,34,112,28.0,72,38,9.5,34,4,0,1,NO
111,225,45.0,113,114,22.8,107,339,67.8,220,115,23.0,107,5,0,1,NO
71,141,35.25,72,69,17.25,68,210,52.5,140,72,18.0,68,4,0,1,NO
79,163,40.75,80,83,20.75,77,246,61.5,157,80,20.0,77,4,0,1,NO
246,480,96.0,248,234,46.8,227,714,142.8,475,250,50.0,227,5,0,1,NO
50,93,18.6,44,43,8.6,40,136,27.2,84,50,10.0,40,5,0,1,NO
149,297,59.4,150,148,29.6,142,445,89.0,292,151,30.2,142,5,0,1,NO
204,596,54.18181818181818,273,392,35.63636363636363,260,988,89.81818181818181,533,344,31.272727272727273,260,11,0,3,NO
66,130,32.5,66,64,16.0,63,194,48.5,129,66,16.5,63,4,0,1,NO
61,108,21.6,49,47,9.4,45,155,31.0,94,61,12.2,45,5,0,1,NO
42,89,17.8,43,47,9.4,39,136,27.2,82,44,8.8,39,5,0,1,NO
27,52,13.0,27,25,6.25,23,77,19.25,50,27,6.75,23,4,0,1,NO
85,181,36.2,93,96,19.2,86,277,55.4,179,101,20.2,86,5,0,1,NO
62,122,30.5,62,60,15.0,59,182,45.5,121,62,15.5,59,4,0,1,NO
59,125,25.0,59,66,13.2,55,191,38.2,114,59,11.8,55,5,0,1,NO
131,258,51.6,132,127,25.4,124,385,77.0,256,133,26.6,124,5,0,1,NO
52,96,19.2,45,44,8.8,41,140,28.0,86,52,10.4,41,5,0,1,NO
45,88,22.0,45,43,10.75,42,131,32.75,87,45,11.25,42,4,0,1,NO
37,88,17.6,43,51,10.2,39,139,27.8,82,49,9.8,39,5,0,1,NO
35,94,18.8,47,58,11.6,43,152,30.4,90,58,11.6,43,5,0,1,NO
62,130,26.0,66,68,13.6,61,198,39.6,127,70,14.0,61,5,0,1,NO
51,108,21.6,54,56,11.2,50,164,32.8,104,56,11.2,50,5,0,1,NO
198,378,75.6,182,179,35.8,176,557,111.4,358,199,39.8,176,5,0,1,NO
119,234,58.5,119,115,28.75,113,349,87.25,232,119,29.75,113,4,0,1,NO
58,119,23.8,60,61,12.2,56,180,36.0,116,62,12.4,56,5,0,1,NO
249,498,124.5,251,248,62.0,241,746,186.5,492,252,63.0,241,4,0,1,NO
58,122,30.5,59,64,16.0,55,186,46.5,114,60,15.0,55,4,0,1,NO
192,381,95.25,192,189,47.25,186,570,142.5,378,192,48.0,186,4,0,1,NO
33,67,16.75,34,33,8.25,30,100,25.0,64,34,8.5,30,4,0,1,NO
40,81,20.25,41,41,10.25,36,122,30.5,77,42,10.5,36,4,0,1,NO
31,61,15.25,31,30,7.5,27,91,22.75,58,31,7.75,27,4,0,1,NO
181,365,91.25,181,184,46.0,172,549,137.25,353,181,45.25,172,4,0,1,NO
154,305,76.25,154,151,37.75,148,456,114.0,302,154,38.5,148,4,0,1,NO
146,289,72.25,146,143,35.75,140,432,108.0,286,146,36.5,140,4,0,1,NO
154,305,76.25,154,151,37.75,148,456,114.0,302,154,38.5,148,4,0,1,NO
224,445,111.25,224,221,55.25,218,666,166.5,442,224,56.0,218,4,0,1,NO
119,246,61.5,119,127,31.75,116,373,93.25,235,119,29.75,116,4,0,1,NO
295,590,98.33333333333333,298,295,49.166666666666664,282,885,147.5,580,301,50.166666666666664,263,6,0,1,NO
40,80,20.0,40,40,10.0,36,120,30.0,76,40,10.0,36,4,0,1,NO
162,320,80.0,162,158,39.5,155,478,119.5,317,162,40.5,155,4,0,1,NO
113,224,56.0,113,111,27.75,107,335,83.75,220,113,28.25,107,4,0,1,NO
113,224,56.0,113,111,27.75,107,335,83.75,220,113,28.25,107,4,0,1,NO
120,238,59.5,120,118,29.5,114,356,89.0,234,120,30.0,114,4,0,1,NO
169,335,67.0,169,166,33.2,163,501,100.2,332,169,33.8,162,5,0,1,NO
159,315,78.75,159,156,39.0,153,471,117.75,312,159,39.75,153,4,0,1,NO
113,224,56.0,113,111,27.75,107,335,83.75,220,113,28.25,107,4,0,1,NO
246,489,122.25,246,243,60.75,240,732,183.0,486,246,61.5,240,4,0,1,NO
91,186,37.2,94,95,19.0,87,281,56.2,181,97,19.4,87,5,0,1,NO
33,64,16.0,33,31,7.75,29,95,23.75,62,33,8.25,29,4,0,1,NO
162,326,65.2,165,163,32.6,154,489,97.8,319,167,33.4,154,5,0,1,NO
64,126,31.5,64,62,15.5,61,188,47.0,125,64,16.0,61,4,0,1,NO
50,105,21.0,51,55,11.0,47,160,32.0,98,52,10.4,47,5,0,1,NO
76,89,29.666666666666668,53,13,4.333333333333333,9,102,34.0,57,76,25.333333333333332,49,3,0,1,NO
56,110,27.5,56,54,13.5,53,164,41.0,109,56,14.0,53,4,0,1,NO
51,100,20.0,49,49,9.8,45,149,29.8,94,51,10.2,45,5,0,1,NO
60,107,21.4,50,47,9.4,46,154,30.8,96,60,12.0,46,5,0,1,NO
193,309,23.76923076923077,198,115,8.846153846153847,71,424,32.61538461538461,198,242,18.615384615384617,198,13,0,2,NO
67,89,17.8,70,22,4.4,18,111,22.2,70,81,16.2,70,5,0,1,NO
42,62,12.4,42,20,4.0,16,82,16.4,42,50,10.0,42,5,0,1,NO
213,327,32.7,205,114,11.4,81,441,44.1,205,253,25.3,205,10,0,2,NO
989,1479,92.4375,950,490,30.625,333,1969,123.0625,950,1287,80.4375,950,16,0,2,NO
81,118,19.666666666666668,71,37,6.166666666666667,28,155,25.833333333333332,71,91,15.166666666666666,71,6,0,2,NO
670,1067,76.21428571428571,677,397,28.357142857142858,302,1464,104.57142857142857,677,936,66.85714285714286,677,14,0,2,NO
69,94,18.8,73,25,5.0,21,119,23.8,73,85,17.0,73,5,0,1,NO
67,93,18.6,69,25,5.0,18,118,23.6,69,80,16.0,69,5,0,1,NO
38,69,11.5,39,31,5.166666666666667,19,100,16.666666666666668,39,48,8.0,39,6,0,1,NO
69,96,19.2,75,27,5.4,21,123,24.6,75,87,17.4,75,5,0,1,NO
104,156,22.285714285714285,105,52,7.428571428571429,39,208,29.714285714285715,105,132,18.857142857142858,105,7,0,2,NO
116,155,25.833333333333332,117,39,6.5,31,194,32.333333333333336,117,126,21.0,117,6,0,1,NO
206,313,52.166666666666664,242,107,17.833333333333332,76,420,70.0,242,292,48.666666666666664,242,6,0,1,NO
145,199,33.166666666666664,159,54,9.0,46,253,42.166666666666664,159,181,30.166666666666668,159,6,0,1,NO
69,91,18.2,71,21,4.2,16,112,22.4,71,80,16.0,71,5,0,1,NO
65,86,17.2,67,20,4.0,15,106,21.2,67,76,15.2,67,5,0,1,NO
370,506,72.28571428571429,373,136,19.428571428571427,111,642,91.71428571428571,373,428,61.142857142857146,373,7,0,2,NO
29,45,9.0,30,16,3.2,12,61,12.2,30,39,7.8,30,5,0,1,NO
88,107,21.4,89,18,3.6,14,125,25.0,89,97,19.4,89,5,0,1,NO
167,244,48.8,190,77,15.4,71,321,64.2,190,227,45.4,190,5,0,1,NO
33,50,10.0,32,17,3.4,12,67,13.4,32,41,8.2,32,5,0,1,NO
150,211,35.166666666666664,153,60,10.0,46,271,45.166666666666664,153,171,28.5,153,6,0,1,NO
100,144,20.571428571428573,105,44,6.285714285714286,34,188,26.857142857142858,105,128,18.285714285714285,105,7,0,1,NO
791,888,126.85714285714286,794,97,13.857142857142858,77,985,140.71428571428572,794,847,121.0,794,7,0,1,NO
586,950,118.75,711,364,45.5,305,1314,164.25,711,876,109.5,711,8,0,1,NO
117,168,28.0,130,51,8.5,41,219,36.5,130,155,25.833333333333332,130,6,0,1,NO
769,871,174.2,784,101,20.2,87,972,194.4,784,816,163.2,784,5,0,1,NO
453,546,78.0,461,93,13.285714285714286,75,639,91.28571428571429,461,513,73.28571428571429,461,7,0,1,NO
667,737,147.4,674,69,13.8,57,806,161.2,674,714,142.8,674,5,0,1,NO
269,327,54.5,280,58,9.666666666666666,49,385,64.16666666666667,280,309,51.5,280,6,0,1,NO
158,207,41.4,157,48,9.6,40,255,51.0,157,165,33.0,157,5,0,1,NO
292,481,80.16666666666667,336,189,31.5,121,670,111.66666666666667,336,400,66.66666666666667,336,6,0,1,NO
86,116,23.2,86,29,5.8,24,145,29.0,86,93,18.6,86,5,0,1,NO
1274,1800,200.0,1412,526,58.44444444444444,401,2326,258.44444444444446,1412,1622,180.22222222222223,1412,9,0,1,NO
89,121,24.2,84,31,6.2,25,152,30.4,84,90,18.0,84,5,0,1,NO
267,394,78.8,283,127,25.4,83,521,104.2,283,307,61.4,283,5,0,1,NO
137,203,29.0,159,66,9.428571428571429,41,269,38.42857142857143,159,191,27.285714285714285,159,7,0,1,NO
112,143,23.833333333333332,125,31,5.166666666666667,13,174,29.0,125,144,24.0,125,6,0,1,NO
127,204,34.0,146,77,12.833333333333334,53,281,46.833333333333336,146,173,28.833333333333332,146,6,0,1,NO
108,139,23.166666666666668,119,31,5.166666666666667,13,170,28.333333333333332,119,142,23.666666666666668,119,6,0,1,NO
29,44,8.8,29,15,3.0,11,59,11.8,29,37,7.4,29,5,0,1,NO
48,71,14.2,50,23,4.6,17,94,18.8,50,62,12.4,50,5,0,1,NO
318,459,65.57142857142857,335,141,20.142857142857142,92,600,85.71428571428571,335,384,54.857142857142854,335,7,0,1,NO
86,155,22.142857142857142,102,68,9.714285714285714,36,223,31.857142857142858,102,127,18.142857142857142,102,7,0,1,NO
190,281,40.142857142857146,217,91,13.0,40,372,53.142857142857146,217,264,37.714285714285715,217,7,0,2,NO
91,118,19.666666666666668,100,26,4.333333333333333,12,144,24.0,100,118,19.666666666666668,100,6,0,1,NO
325,458,76.33333333333333,360,133,22.166666666666668,124,591,98.5,360,405,67.5,360,6,0,1,NO
100,157,26.166666666666668,110,57,9.5,40,214,35.666666666666664,110,134,22.333333333333332,110,6,0,1,NO
182,311,51.833333333333336,211,129,21.5,66,440,73.33333333333333,211,262,43.666666666666664,211,6,0,2,NO
614,1021,127.625,754,407,50.875,327,1428,178.5,754,956,119.5,754,8,0,1,NO
174,263,43.833333333333336,198,89,14.833333333333334,76,352,58.666666666666664,198,244,40.666666666666664,198,6,0,1,NO
76,118,23.6,83,42,8.4,34,160,32.0,83,102,20.4,83,5,0,1,NO
159,226,28.25,152,67,8.375,51,293,36.625,152,195,24.375,152,8,0,2,NO
49,71,14.2,47,22,4.4,17,93,18.6,47,55,11.0,47,5,0,1,NO
56,86,17.2,57,29,5.8,22,115,23.0,57,67,13.4,57,5,0,1,NO
105,159,31.8,121,54,10.8,46,213,42.6,121,153,30.6,121,5,0,1,NO
84,128,21.333333333333332,84,44,7.333333333333333,32,172,28.666666666666668,84,96,16.0,84,6,0,1,NO
71,148,21.142857142857142,76,77,11.0,40,225,32.142857142857146,76,85,12.142857142857142,76,7,0,1,NO
95,146,29.2,102,50,10.0,39,196,39.2,102,128,25.6,102,5,0,1,NO
53,76,15.2,54,23,4.6,18,99,19.8,54,63,12.6,54,5,0,1,NO
55,92,13.142857142857142,58,37,5.285714285714286,28,129,18.428571428571427,58,69,9.857142857142858,58,7,0,1,NO
39,57,11.4,39,18,3.6,14,75,15.0,39,47,9.4,39,5,0,1,NO
73,112,22.4,81,38,7.6,31,150,30.0,81,102,20.4,81,5,0,1,NO
674,965,96.5,741,291,29.1,253,1256,125.6,741,880,88.0,741,10,0,2,NO
347,480,96.0,366,133,26.6,112,613,122.6,366,425,85.0,366,5,0,1,NO
134,195,39.0,149,60,12.0,50,255,51.0,149,187,37.4,149,5,0,1,NO
150,210,42.0,163,59,11.8,50,269,53.8,163,201,40.2,163,5,0,1,NO
47,70,11.666666666666666,42,23,3.8333333333333335,14,93,15.5,42,53,8.833333333333334,42,6,0,1,NO
184,268,53.6,223,84,16.8,77,352,70.4,223,286,57.2,223,5,0,1,NO
93,126,21.0,85,33,5.5,16,159,26.5,85,101,16.833333333333332,85,6,0,1,NO
113,162,32.4,130,49,9.8,43,211,42.2,130,165,33.0,130,5,0,1,NO
45,72,12.0,46,26,4.333333333333333,18,98,16.333333333333332,46,60,10.0,46,6,0,1,NO
194,256,51.2,215,62,12.4,54,318,63.6,215,260,52.0,215,5,0,1,NO
120,147,29.4,125,27,5.4,22,174,34.8,125,144,28.8,125,5,0,1,NO
87,118,23.6,91,31,6.2,23,149,29.8,91,111,22.2,91,5,0,1,NO
227,338,56.333333333333336,263,111,18.5,76,449,74.83333333333333,263,309,51.5,263,6,0,1,NO
232,315,63.0,253,82,16.4,73,397,79.4,253,299,59.8,253,5,0,1,NO
129,201,28.714285714285715,145,71,10.142857142857142,56,272,38.857142857142854,145,170,24.285714285714285,145,7,0,1,NO
53,102,20.4,62,48,9.6,33,150,30.0,62,72,14.4,62,5,0,1,NO
74,103,17.166666666666668,74,28,4.666666666666667,21,131,21.833333333333332,74,85,14.166666666666666,74,6,0,1,NO
92,141,28.2,95,49,9.8,43,190,38.0,95,106,21.2,95,5,0,1,NO
108,146,29.2,116,38,7.6,31,184,36.8,116,142,28.4,116,5,0,1,NO
111,153,30.6,122,42,8.4,35,195,39.0,122,151,30.2,122,5,0,1,NO
38,58,11.6,37,20,4.0,14,78,15.6,37,46,9.2,37,5,0,1,NO
172,231,46.2,191,59,11.8,52,290,58.0,191,228,45.6,191,5,0,1,NO
144,210,42.0,160,66,13.2,59,276,55.2,160,192,38.4,160,5,0,1,NO
62,99,19.8,71,37,7.4,32,136,27.2,71,88,17.6,71,5,0,1,NO
30,48,9.6,30,18,3.6,12,66,13.2,30,40,8.0,30,5,0,1,NO
27,42,8.4,27,15,3.0,11,57,11.4,27,35,7.0,27,5,0,1,NO
581,816,163.2,644,235,47.0,211,1051,210.2,644,715,143.0,644,5,0,1,NO
56,77,15.4,56,21,4.2,16,98,19.6,56,64,12.8,56,5,0,1,NO
266,435,62.142857142857146,317,169,24.142857142857142,148,604,86.28571428571429,317,412,58.857142857142854,317,7,0,1,NO
701,1050,116.66666666666667,763,349,38.77777777777778,274,1399,155.44444444444446,763,887,98.55555555555556,763,9,0,1,NO
258,377,75.4,278,119,23.8,103,496,99.2,278,304,60.8,278,5,0,1,NO
92,122,24.4,95,30,6.0,22,152,30.4,95,110,22.0,95,5,0,1,NO
291,485,48.5,246,194,19.4,102,679,67.9,246,345,34.5,246,10,0,2,NO
256,370,74.0,294,114,22.8,100,484,96.8,294,348,69.6,294,5,0,1,NO
625,1047,116.33333333333333,711,422,46.888888888888886,345,1469,163.22222222222223,711,863,95.88888888888889,711,9,0,1,NO
254,347,57.833333333333336,263,93,15.5,81,440,73.33333333333333,263,314,52.333333333333336,263,6,0,1,NO
51,69,11.5,42,18,3.0,12,87,14.5,42,57,9.5,42,6,0,1,NO
205,284,56.8,224,79,15.8,64,363,72.6,224,255,51.0,224,5,0,1,NO
133,177,35.4,132,44,8.8,36,221,44.2,132,147,29.4,132,5,0,1,NO
50,75,15.0,50,25,5.0,18,100,20.0,50,58,11.6,50,5,0,1,NO
35,54,10.8,34,18,3.6,13,72,14.4,34,42,8.4,34,5,0,1,NO
199,266,44.333333333333336,208,67,11.166666666666666,51,333,55.5,208,241,40.166666666666664,208,6,0,1,NO
135,202,40.4,153,67,13.4,60,269,53.8,153,179,35.8,153,5,0,1,NO
49,66,13.2,49,17,3.4,12,83,16.6,49,59,11.8,49,5,0,1,NO
47,68,13.6,48,21,4.2,16,89,17.8,48,57,11.4,48,5,0,1,NO
53,85,14.166666666666666,55,32,5.333333333333333,23,117,19.5,55,77,12.833333333333334,55,6,0,1,NO
195,299,42.714285714285715,206,103,14.714285714285714,80,402,57.42857142857143,206,226,32.285714285714285,206,7,0,1,NO
96,147,29.4,106,51,10.2,42,198,39.6,106,130,26.0,106,5,0,1,NO
329,516,103.2,355,187,37.4,150,703,140.6,355,389,77.8,355,5,0,1,NO
187,246,41.0,193,59,9.833333333333334,45,305,50.833333333333336,193,213,35.5,193,6,0,2,NO
67,110,15.714285714285714,75,43,6.142857142857143,32,153,21.857142857142858,75,105,15.0,75,7,0,1,NO
47,64,12.8,48,17,3.4,12,81,16.2,48,59,11.8,48,5,0,1,NO
121,164,27.333333333333332,106,43,7.166666666666667,34,207,34.5,106,141,23.5,106,6,0,2,NO
170,288,48.0,193,118,19.666666666666668,66,406,67.66666666666667,193,220,36.666666666666664,193,6,0,1,NO
47,64,12.8,48,17,3.4,12,81,16.2,48,59,11.8,48,5,0,1,NO
845,1335,267.0,1051,490,98.0,392,1825,365.0,1051,1297,259.4,1051,5,0,1,NO
938,1382,172.75,1050,444,55.5,364,1826,228.25,1050,1190,148.75,1050,8,0,1,NO
107,137,27.4,109,30,6.0,22,167,33.4,109,123,24.6,109,5,0,1,NO
500,924,154.0,558,424,70.66666666666667,385,1348,224.66666666666666,696,648,108.0,558,6,0,1,NO
41,63,12.6,40,22,4.4,16,85,17.0,40,49,9.8,40,5,0,1,NO
1057,1522,253.66666666666666,1161,465,77.5,360,1987,331.1666666666667,1161,1287,214.5,1161,6,0,1,NO
129,171,34.2,132,42,8.4,34,213,42.6,132,147,29.4,132,5,0,1,NO
200,307,51.166666666666664,238,107,17.833333333333332,86,414,69.0,238,296,49.333333333333336,238,6,0,1,NO
382,679,113.16666666666667,445,297,49.5,225,976,162.66666666666666,445,508,84.66666666666667,445,6,0,1,NO
948,1611,268.5,1248,663,110.5,546,2274,379.0,1248,1650,275.0,1248,6,0,1,NO
357,568,94.66666666666667,390,211,35.166666666666664,134,779,129.83333333333334,390,435,72.5,390,6,0,1,NO
156,255,42.5,198,99,16.5,77,354,59.0,198,256,42.666666666666664,198,6,0,1,NO
94,140,23.333333333333332,114,46,7.666666666666667,40,186,31.0,114,148,24.666666666666668,114,6,0,1,NO
279,474,79.0,328,195,32.5,137,669,111.5,328,381,63.5,328,6,0,1,NO
45,61,12.2,46,16,3.2,11,77,15.4,46,55,11.0,46,5,0,1,NO
198,334,55.666666666666664,207,136,22.666666666666668,79,470,78.33333333333333,207,224,37.333333333333336,207,6,0,1,NO
853,1666,238.0,1025,813,116.14285714285714,632,2479,354.14285714285717,1084,1231,175.85714285714286,1025,7,0,1,NO
555,1033,172.16666666666666,564,478,79.66666666666667,341,1511,251.83333333333334,564,987,164.5,564,6,0,1,NO
343,577,96.16666666666667,386,234,39.0,187,811,135.16666666666666,386,455,75.83333333333333,386,6,0,1,NO
148,193,32.166666666666664,162,44,7.333333333333333,36,237,39.5,162,195,32.5,162,6,0,1,NO
37,55,11.0,36,18,3.6,13,73,14.6,36,43,8.6,36,5,0,1,NO
275,397,79.4,314,122,24.4,114,519,103.8,314,369,73.8,314,5,0,1,NO
77,114,19.0,84,37,6.166666666666667,24,151,25.166666666666668,84,101,16.833333333333332,84,6,0,1,NO
43,62,12.4,41,19,3.8,14,81,16.2,41,51,10.2,41,5,0,1,NO
134,252,36.0,187,118,16.857142857142858,55,370,52.857142857142854,187,274,39.142857142857146,187,7,0,2,NO
131,169,33.8,133,38,7.6,32,207,41.4,133,149,29.8,133,5,0,1,NO
1327,1334,333.5,1334,7,1.75,6,1341,335.25,1334,1341,335.25,1334,4,0,2,NO
36,36,18.0,36,0,0.0,0,36,18.0,36,36,18.0,36,2,0,1,NO
36,36,18.0,36,0,0.0,0,36,18.0,36,36,18.0,36,2,0,1,NO
47,47,23.5,47,0,0.0,0,47,23.5,47,47,23.5,47,2,0,1,NO
42,42,21.0,42,0,0.0,0,42,21.0,42,42,21.0,42,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
35,35,17.5,35,0,0.0,0,35,17.5,35,35,17.5,35,2,0,1,NO
28,28,14.0,28,0,0.0,0,28,14.0,28,28,14.0,28,2,0,1,NO
36,36,18.0,36,0,0.0,0,36,18.0,36,36,18.0,36,2,0,1,NO
43,43,21.5,43,0,0.0,0,43,21.5,43,43,21.5,43,2,0,1,NO
39,39,19.5,39,0,0.0,0,39,19.5,39,39,19.5,39,2,0,1,NO
49,49,24.5,49,0,0.0,0,49,24.5,49,49,24.5,49,2,0,1,NO
36,36,18.0,36,0,0.0,0,36,18.0,36,36,18.0,36,2,0,1,NO
36,36,18.0,36,0,0.0,0,36,18.0,36,36,18.0,36,2,0,1,NO
42,42,21.0,42,0,0.0,0,42,21.0,42,42,21.0,42,2,0,1,NO
46,46,23.0,46,0,0.0,0,46,23.0,46,46,23.0,46,2,0,1,NO
29,29,14.5,29,0,0.0,0,29,14.5,29,29,14.5,29,2,0,1,NO
43,43,21.5,43,0,0.0,0,43,21.5,43,43,21.5,43,2,0,1,NO
109,109,54.5,109,0,0.0,0,109,54.5,109,109,54.5,109,2,0,1,NO
78,92,18.4,81,14,2.8,6,106,21.2,81,86,17.2,81,5,0,2,NO
43,43,21.5,43,0,0.0,0,43,21.5,43,43,21.5,43,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
86,86,43.0,86,0,0.0,0,86,43.0,86,86,43.0,86,2,0,1,NO
35,35,17.5,35,0,0.0,0,35,17.5,35,35,17.5,35,2,0,1,NO
28,28,14.0,28,0,0.0,0,28,14.0,28,28,14.0,28,2,0,1,NO
45,45,22.5,45,0,0.0,0,45,22.5,45,45,22.5,45,2,0,1,NO
165,165,82.5,165,0,0.0,0,165,82.5,165,165,82.5,165,2,0,1,NO
